Date,AAPL,AMZN,BBAR,BMA,DIA,EEM,GGAL,GOOGL,MSFT,NVDA,PAM,QQQ,SPY,YPF,Total_portafolio
2023-09-12,"1742,58","564,92","165,94","401,51","1329,61","548,51","710,94","402,69","2278,44","269,03","998,0","2934,36","2153,87","373,5","14873,89"
2023-09-13,"1721,92","579,4","164,94","405,65","1327,08","547,8","714,5","406,77","2307,9","272,72","1018,5","2945,54","2156,38","385,2","14954,31"
2023-09-14,"1737,04","578,88","168,91","413,75","1340,06","551,45","722,52","410,9","2326,03","273,29","1035,25","2969,62","2174,97","387,9","15090,59"
2023-09-15,"1729,83","561,56","167,26","407,38","1329,02","549,35","706,49","408,82","2267,79","263,22","1011,0","2918,78","2148,76","381,3","14850,55"
2023-09-18,"1759,08","559,92","171,89","422,03","1329,06","548,65","726,08","411,23","2259,83","263,61","1052,5","2921,82","2150,03","392,4","14968,11"
2023-09-19,"1769,96","550,52","166,93","406,34","1324,91","545,42","702,93","410,73","2257,01","260,94","1037,0","2915,59","2145,57","388,2","14882,03"
2023-09-20,"1734,57","541,16","162,3","396,97","1322,03","543,17","681,56","397,93","2202,89","253,26","1008,25","2873,58","2125,84","383,7","14627,21"
2023-09-21,"1719,15","517,32","159,99","391,17","1307,67","533,76","665,53","388,11","2194,38","245,93","1004,0","2820,92","2090,7","393,6","14432,24"
2023-09-22,"1727,65","516,48","156,02","383,62","1303,83","540,08","656,79","387,55","2177,07","249,49","1002,75","2821,31","2086,0","386,1","14394,75"
2023-09-25,"1740,4","525,08","150,73","375,37","1305,37","537,7","641,08","390,11","2180,71","253,15","975,0","2834,71","2094,78","377,4","14381,59"
2023-09-26,"1699,68","503,92","146,76","364,31","1290,24","530,11","620,9","382,55","2143,63","251,29","962,75","2792,15","2064,0","366,3","14118,59"
2023-09-27,"1684,56","503,92","145,44","364,13","1287,9","530,96","617,31","388,41","2148,09","254,63","976,25","2798,69","2064,82","380,7","14145,81"
2023-09-28,"1687,13","503,92","148,26","365,54","1292,46","532,36","622,24","393,68","2153,93","258,35","969,25","2822,1","2076,8","378,6","14204,62"
2023-09-29,"1692,27","508,48","139,2","346,4","1286,05","532,78","585,46","389,36","2168,42","260,81","934,0","2824,15","2071,76","367,5","14106,64"
2023-10-02,"1717,37","517,84","138,87","339,03","1282,75","530,11","567,51","399,21","2209,97","268,5","925,75","2847,72","2070,93","363,6","14179,17"
2023-10-03,"1704,03","498,88","134,84","322,7","1266,97","523,09","543,73","394,03","2152,21","260,92","904,75","2797,74","2043,21","349,2","13896,32"
2023-10-04,"1716,48","508,0","136,85","328,14","1270,85","521,55","550,46","402,39","2190,46","264,06","910,75","2835,82","2058,09","343,8","14037,72"
2023-10-05,"1728,84","503,84","141,89","331,83","1271,54","523,52","568,86","401,89","2193,21","267,94","923,5","2827,46","2057,31","344,7","14086,32"
2023-10-06,"1754,34","511,84","143,56","333,06","1282,79","531,1","572,89","409,36","2247,46","274,38","938,5","2874,84","2081,74","342,0","14297,86"
2023-10-09,"1769,17","513,04","142,22","323,23","1290,43","528,57","555,4","411,86","2265,04","271,45","962,0","2889,5","2095,07","359,1","14376,07"
2023-10-10,"1763,24","517,92","139,2","319,54","1295,65","536,15","539,7","410,78","2255,22","274,6","989,75","2905,5","2105,97","362,4","14415,62"
2023-10-11,"1777,17","527,32","142,89","322,35","1297,88","539,52","556,29","418,19","2282,9","280,64","1023,5","2926,23","2114,6","375,0","14584,49"
2023-10-12,"1786,17","529,32","142,22","319,71","1291,12","533,48","542,84","413,49","2274,25","281,47","1022,75","2916,06","2101,71","385,8","14540,4"
2023-10-13,"1767,78","519,16","137,53","317,26","1292,7","531,52","535,21","408,7","2250,69","272,58","991,5","2879,41","2091,24","382,2","14377,46"
2023-10-16,"1766,5","530,2","140,54","333,41","1305,02","535,45","565,27","413,88","2284,41","276,38","1010,25","2911,97","2113,24","389,4","14575,91"
2023-10-17,"1750,98","525,88","144,57","342,89","1305,4","534,05","560,33","415,72","2280,43","263,44","1092,75","2902,43","2113,14","411,6","14643,62"
2023-10-18,"1738,03","512,52","141,89","335,87","1292,5","525,9","551,36","410,49","2267,04","253,0","1085,0","2864,35","2084,99","405,0","14467,93"
2023-10-19,"1734,28","513,6","137,53","329,37","1282,87","522,81","523,55","409,86","2275,35","252,43","1049,5","2837,55","2066,67","378,3","14313,65"
2023-10-20,"1708,77","500,68","133,84","327,44","1272,33","516,5","508,29","403,47","2243,41","248,15","1025,75","2795,22","2041,27","368,7","14093,82"
2023-10-23,"1709,96","506,24","134,17","328,32","1265,14","516,08","515,02","406,14","2261,61","257,67","984,25","2803,66","2037,73","344,7","14070,69"
2023-10-24,"1714,31","514,24","129,14","316,03","1273,29","522,67","496,63","413,02","2269,92","261,79","983,25","2830,93","2053,1","337,2","14115,52"
2023-10-25,"1691,18","485,56","137,86","333,76","1269,1","515,79","531,17","373,74","2339,56","250,5","1002,75","2761,64","2023,63","338,1","14054,35"
2023-10-26,"1649,57","478,28","141,89","343,07","1259,38","513,27","535,21","363,83","2251,79","241,79","1003,25","2708,98","1999,4","339,0","13828,7"
2023-10-27,"1662,71","510,96","139,2","341,13","1245,44","512,85","527,13","363,51","2264,98","242,83","972,5","2721,99","1990,34","331,2","13826,77"
2023-10-30,"1683,17","530,84","130,82","316,73","1264,8","518,18","499,32","370,32","2316,48","246,79","934,5","2752,65","2014,13","313,5","13892,24"
2023-10-31,"1687,92","532,36","131,49","321,65","1269,6","515,23","502,91","369,19","2321,98","244,51","922,0","2765,82","2026,78","297,9","13909,33"
2023-11-01,"1719,55","548,0","141,55","341,66","1278,05","520,01","536,11","376,24","2376,64","253,77","949,75","2813,83","2048,4","310,5","14214,05"
2023-11-02,"1755,13","552,28","144,57","355,71","1299,99","529,13","552,26","379,33","2392,09","260,85","958,75","2864,91","2087,65","321,0","14453,65"
2023-11-03,"1746,04","554,4","146,92","359,04","1308,52","539,94","558,09","384,13","2422,86","269,84","958,75","2898,56","2106,7","321,6","14575,38"
2023-11-06,"1771,54","558,96","144,23","346,05","1310,17","544,29","540,14","387,55","2448,48","274,31","922,25","2910,39","2111,54","307,2","14577,11"
2023-11-07,"1797,14","570,84","143,9","347,1","1312,09","543,31","541,49","389,69","2475,95","275,54","924,0","2937,9","2117,55","304,2","14680,7"
2023-11-08,"1807,71","568,32","137,86","336,57","1310,48","539,66","525,79","392,28","2494,28","279,25","906,75","2939,79","2119,1","300,9","14658,75"
2023-11-09,"1802,97","562,4","139,87","336,04","1302,75","534,61","528,03","387,52","2477,05","281,5","896,0","2917,17","2102,58","298,8","14567,29"
2023-11-10,"1844,84","574,24","141,22","342,89","1317,74","538,4","528,48","394,51","2538,72","289,81","896,0","2982,75","2135,39","309,6","14834,57"
2023-11-13,"1829,0","570,36","140,21","340,26","1319,89","538,26","523,1","393,02","2518,18","291,52","893,75","2973,45","2133,35","304,8","14769,14"
2023-11-14,"1855,13","583,2","143,9","346,05","1338,52","552,58","536,56","397,57","2542,84","297,73","913,75","3037,46","2174,74","314,1","15034,12"
2023-11-15,"1860,77","572,8","141,89","344,82","1345,63","557,21","537,9","400,55","2543,87","293,12","885,0","3039,74","2179,35","307,5","15010,15"
2023-11-16,"1877,59","571,32","142,56","338,68","1344,67","551,87","532,52","407,42","2588,6","296,67","896,0","3042,35","2182,01","306,3","15078,56"
2023-11-17,"1877,4","580,72","147,92","355,36","1345,12","552,58","560,78","402,6","2545,11","295,58","926,5","3043,06","2184,73","321,9","15139,34"
2023-11-20,"1894,82","584,52","175,43","426,99","1353,16","559,46","657,24","405,4","2597,34","302,24","1092,5","3080,1","2201,54","450,3","15781,03"
2023-11-21,"1886,8","575,6","167,71","427,52","1350,47","555,95","653,2","407,54","2567,27","299,45","1065,75","3062,21","2196,74","444,9","15661,11"
2023-11-22,"1893,43","586,84","146,58","398,9","1357,17","554,82","605,64","412,06","2600,16","292,09","1059,5","3074,74","2205,23","450,0","15637,17"
2023-11-24,"1880,17","586,96","175,76","455,08","1361,94","555,1","687,29","406,71","2597,27","286,46","1139,75","3070,41","2206,58","505,2","15914,68"
2023-11-27,"1878,39","590,92","189,85","496,87","1360,09","552,86","754,59","405,88","2605,39","289,25","1180,5","3067,73","2202,61","517,8","16092,71"
2023-11-28,"1884,42","588,12","178,11","491,77","1363,13","557,49","757,28","408,23","2633,53","286,73","1146,75","3075,77","2204,79","503,7","16079,83"
2023-11-29,"1874,23","585,28","188,17","504,24","1365,21","554,26","777,02","401,65","2607,04","288,64","1173,0","3072,77","2203,24","509,4","16104,16"
2023-11-30,"1879,97","584,36","187,5","498,97","1385,81","555,38","770,74","394,33","2607,45","280,42","1174,0","3065,05","2211,91","498,3","16094,2"
2023-12-01,"1892,74","588,12","183,81","486,51","1397,55","557,77","759,52","392,34","2577,17","280,39","1141,25","3073,8","2225,0","484,5","16040,47"
2023-12-04,"1874,82","579,36","179,12","474,04","1395,97","551,45","757,28","384,63","2540,22","272,87","1153,5","3045,26","2213,32","481,2","15903,05"
2023-12-05,"1914,31","587,52","183,48","474,57","1393,16","548,08","777,02","389,75","2563,48","279,23","1180,5","3052,91","2212,88","512,7","16069,59"
2023-12-06,"1903,43","578,08","178,11","461,93","1390,5","547,38","759,52","386,86","2537,88","272,85","1165,5","3035,25","2203,97","492,3","15913,57"
2023-12-07,"1922,73","587,52","175,76","463,33","1392,85","550,05","762,66","407,42","2552,68","279,41","1175,75","3077,66","2220,78","495,0","16063,6"
2023-12-08,"1936,98","589,68","179,12","477,38","1397,82","547,66","785,09","401,65","2575,25","284,86","1184,25","3091,38","2230,33","514,2","16195,64"
2023-12-11,"1911,94","583,56","180,12","482,82","1403,86","550,89","783,75","396,59","2555,09","279,59","1171,0","3117,78","2239,01","512,4","16168,4"
2023-12-12,"1927,08","589,92","175,76","475,8","1410,48","551,03","775,22","394,3","2576,28","285,77","1225,0","3142,61","2249,23","517,8","16296,29"
2023-12-13,"1959,25","595,36","185,49","495,11","1431,0","556,51","801,24","394,45","2576,21","288,35","1237,75","3182,58","2280,25","528,0","16511,55"
2023-12-14,"1960,73","589,68","182,14","480,89","1437,12","564,65","777,47","392,58","2518,13","289,92","1210,0","3179,82","2287,57","522,9","16393,59"
2023-12-15,"1955,39","599,88","175,09","470,53","1437,63","561,28","737,99","394,54","2551,16","293,16","1220,0","3195,19","2283,8","511,2","16386,85"
2023-12-18,"1938,76","616,28","177,78","488,61","1438,98","561,0","763,11","404,06","2564,38","300,28","1259,0","3215,32","2296,65","525,6","16549,8"
2023-12-19,"1949,15","615,16","171,07","485,45","1448,71","565,77","750,55","406,59","2568,57","297,44","1264,0","3231,75","2310,61","519,6","16584,43"
2023-12-20,"1928,27","608,48","179,45","512,49","1430,57","555,59","785,54","411,62","2550,41","288,49","1252,0","3183,72","2278,59","531,0","16496,23"
2023-12-21,"1926,78","615,36","186,5","514,95","1442,46","566,03","797,21","417,81","2570,5","293,76","1251,25","3220,77","2300,2","529,5","16633,07"
2023-12-22,"1916,09","613,68","192,54","523,38","1442,15","563,31","816,5","420,99","2577,66","292,8","1259,0","3225,59","2304,82","525,0","16673,5"
2023-12-26,"1910,65","613,64","189,85","521,97","1448,13","567,75","799,45","421,08","2578,21","295,49","1262,0","3245,33","2314,55","524,1","16692,21"
2023-12-27,"1911,64","613,36","190,86","514,42","1452,79","571,04","795,41","417,66","2574,15","296,32","1238,75","3251,94","2318,74","517,2","16664,28"
2023-12-28,"1915,9","613,52","184,49","503,89","1454,61","575,47","778,81","417,24","2582,47","296,95","1216,25","3250,36","2319,62","510,3","16619,87"
2023-12-29,"1905,5","607,76","182,47","503,89","1453,99","575,19","774,77","415,63","2587,7","296,95","1238,0","3236,29","2312,9","515,7","16606,76"
2024-01-02,"1837,31","599,72","176,1","492,48","1454,84","568,46","760,87","411,11","2552,13","288,83","1205,5","3181,53","2299,96","495,6","16324,43"
2024-01-03,"1823,56","593,88","173,08","483,87","1443,73","565,32","752,79","413,34","2550,27","285,24","1212,25","3147,86","2281,17","503,1","16229,46"
2024-01-04,"1800,4","578,28","166,04","469,48","1445,0","563,46","728,57","405,82","2531,96","287,81","1193,5","3131,66","2273,83","486,9","16062,69"
2024-01-05,"1793,17","580,96","165,37","469,23","1445,39","564,17","739,78","403,85","2530,66","294,4","1204,25","3135,37","2276,94","501,0","16104,54"
2024-01-08,"1836,52","596,4","169,06","473,0","1453,87","565,75","744,72","413,11","2578,41","313,33","1220,0","3200,18","2309,44","501,3","16375,08"
2024-01-09,"1832,36","605,48","157,65","446,24","1447,47","557,73","694,92","419,38","2585,98","318,65","1161,25","3206,5","2305,94","481,2","16220,76"
2024-01-10,"1842,76","614,92","162,01","456,3","1454,3","556,45","721,84","423,34","2634,02","325,9","1171,5","3228,23","2318,98","477,0","16387,54"
2024-01-11,"1836,82","620,72","161,01","456,83","1455,15","558,74","707,93","422,75","2646,82","328,73","1165,0","3234,95","2317,96","479,7","16393,09"
2024-01-12,"1840,08","618,48","162,68","468,33","1450,29","560,74","716,9","424,44","2673,24","328,06","1172,75","3236,61","2319,57","476,7","16448,87"
2024-01-16,"1817,42","612,64","157,99","460,96","1441,61","547,15","703,44","423,97","2685,63","338,09","1168,0","3236,29","2311,05","447,3","16351,53"
2024-01-17,"1808,02","606,84","165,7","492,57","1437,98","539,0","729,46","420,93","2680,12","336,11","1178,75","3218,04","2298,2","450,0","16361,72"
2024-01-18,"1866,91","614,0","168,05","501,37","1446,04","543,43","747,86","426,91","2710,4","342,43","1180,75","3263,71","2318,64","456,0","16586,5"
2024-01-19,"1895,9","621,36","175,76","513,76","1461,5","549,15","771,19","435,54","2743,43","356,73","1194,5","3328,44","2347,55","468,9","16863,7"
2024-01-22,"1918,96","619,12","187,17","542,67","1467,17","544,29","815,6","434,38","2728,57","357,71","1203,25","3332,78","2352,51","469,2","16973,38"
2024-01-23,"1931,73","624,08","186,16","539,8","1463,19","549,01","825,02","437,5","2745,01","359,02","1183,5","3346,61","2359,37","473,7","17023,72"
2024-01-24,"1925,0","627,48","189,18","556,32","1459,53","555,16","852,39","442,44","2770,2","367,95","1201,25","3365,18","2361,95","493,2","17167,23"
2024-01-25,"1921,74","631,0","203,6","591,51","1468,75","555,87","911,61","451,88","2786,1","369,48","1244,75","3369,29","2374,8","521,1","17401,48"
2024-01-26,"1904,42","636,48","212,66","603,73","1471,11","556,3","954,67","452,83","2779,63","365,96","1248,5","3349,22","2371,78","530,7","17437,98"
2024-01-29,"1897,59","645,04","204,61","587,56","1479,68","556,59","954,67","456,75","2819,47","374,56","1227,25","3383,52","2390,56","526,2","17504,06"
2024-01-30,"1861,07","636,0","201,26","594,75","1484,23","552,16","964,54","450,66","2811,69","376,41","1219,5","3360,99","2388,71","518,7","17420,67"
2024-01-31,"1825,04","620,8","202,26","594,75","1472,19","549,15","969,48","416,85","2735,93","368,94","1217,5","3295,17","2349,74","518,4","17136,19"
2024-02-01,"1849,39","637,12","202,93","613,06","1486,59","554,44","979,35","420,01","2778,6","377,93","1229,25","3333,97","2380,49","524,7","17367,83"
2024-02-02,"1839,39","687,24","204,61","621,68","1491,68","552,87","982,49","423,64","2829,79","396,72","1214,75","3390,31","2405,55","515,4","17556,13"
2024-02-05,"1857,5","681,24","191,53","583,97","1480,72","553,59","931,79","427,51","2791,46","415,74","1172,5","3385,89","2396,79","492,3","17362,53"
2024-02-06,"1873,54","676,6","192,2","582,0","1486,51","566,17","926,86","428,76","2790,36","409,09","1171,25","3379,09","2403,75","495,9","17382,08"
2024-02-07,"1874,63","682,12","177,78","542,67","1492,65","566,89","866,74","433,04","2849,27","420,34","1105,5","3413,86","2423,8","481,2","17330,48"
2024-02-08,"1863,84","679,36","169,39","517,53","1495,27","563,74","814,25","434,14","2849,68","417,59","1084,25","3420,19","2424,87","474,3","17208,41"
2024-02-09,"1871,47","697,8","180,8","543,75","1492,84","566,17","852,39","443,34","2894,0","432,53","1102,0","3453,85","2438,88","499,2","17469,01"
2024-02-12,"1854,62","689,36","180,12","549,14","1498,21","570,61","863,6","438,96","2857,59","433,22","1084,0","3440,34","2437,81","502,2","17399,79"
2024-02-13,"1833,71","674,56","179,45","550,21","1477,79","559,88","868,99","431,85","2796,07","432,5","1083,5","3386,68","2404,24","499,8","17179,23"
2024-02-14,"1824,89","683,92","184,82","555,42","1483,46","567,89","890,52","434,23","2823,1","443,13","1098,25","3423,58","2426,09","510,6","17349,9"
2024-02-15,"1822,02","679,2","189,85","559,37","1498,75","570,61","903,98","424,8","2802,9","435,68","1084,5","3433,78","2442,82","510,0","17358,26"
2024-02-16,"1806,66","678,04","192,87","567,63","1493,15","573,33","922,37","418,1","2785,66","435,41","1058,5","3402,64","2430,66","505,5","17270,53"
2024-02-20,"1799,23","668,32","195,22","583,25","1491,22","574,18","931,79","419,89","2776,91","416,46","1051,5","3376,96","2417,28","501,3","17203,5"
2024-02-21,"1806,76","674,36","191,86","603,73","1492,61","575,19","932,24","424,14","2772,7","404,58","1055,25","3363,44","2419,47","508,8","17225,14"
2024-02-22,"1827,07","698,32","202,6","631,92","1509,97","581,05","964,99","428,73","2837,99","470,94","1090,0","3461,91","2469,54","541,5","17716,53"
2024-02-23,"1808,74","699,96","207,63","650,59","1512,83","580,76","985,18","428,34","2828,96","472,61","1113,5","3451,72","2471,24","541,2","17753,27"
2024-02-26,"1795,26","698,92","212,33","663,52","1510,62","578,19","1017,48","409,33","2809,66","474,26","1086,25","3449,9","2462,19","537,3","17705,21"
2024-02-27,"1809,83","694,16","205,28","654,01","1506,57","579,33","969,48","413,22","2809,24","471,92","1058,75","3458,2","2466,77","522,3","17619,05"
